"group","age_at_entry"
2,34.7542884364338
2,47.7973441673126
2,39.500766123929
2,43.312260483515
2,40.5194000668644
2,39.071920342594
2,36.757426043111
2,40.837713341347
2,25.2178801361154
2,48.1828127225515
2,40.2212680960301
3,57.5517884009378
3,43.3520657792166
3,64.7023604870895
3,63.0387931227832
3,43.2501990346416
3,60.9541093197624
3,60.7189092313509
3,57.2390436875165
3,66.3575046328381
3,32.4612563961103
3,62.4722290878578
3,59.9416043153212
3,65.518689037737
3,37.0904170801996
3,55.4958731093236
3,63.4804015801052
3,35.0442753121134
3,51.9174150719212
3,42.7384442117659
3,33.4084692168449
3,61.7365146431329
3,64.8498812265071
3,63.5477296908694
3,56.0422127733231
3,47.696360866512
3,62.9135273014676
3,48.5884667980538
3,36.8076664800244
3,64.3374017506434
3,56.8717629474935
3,64.4667444208544
3,30.4151445947503
3,54.6282762615144
3,65.109463965949
3,60.6067387122184
3,58.0794378684894
3,57.1629593780375
3,61.1480136541446
3,47.9516009009715
3,49.1062482109557
3,38.7019932245486
3,31.6220005747334
3,55.2491519310775
3,65.5772071732445
3,56.4126657158885
3,40.4312188273158
3,46.06855710963
3,52.6316459224604
3,57.819689110182
3,40.1225673604986
3,56.3831097965638
3,53.2843108178298
3,48.2663738499835
3,31.5504633813786
3,63.2033540793923
3,35.9080606847734
3,66.0527337532914
3,63.9418534776333
3,62.5140317464234
3,60.6482833699157
3,49.573561863177
3,60.24677719727
3,59.7413314912221
3,60.6357922001137
3,58.3701989427862
3,56.8676115742662
3,64.5404464026163
3,62.7429269303304
3,58.8412218876887
3,44.5128185641387
3,46.7377130838201
3,58.2189093016366
3,53.6940889049458
3,65.6088727887668
3,48.1094011247606
3,28.87988749826
3,37.9408212787293
3,63.6195082679825
3,50.7891466221026
3,54.6620365068569
3,61.552729634866
3,57.9657734583788
3,64.3634310210162
3,48.0034864930986
3,31.8297758064247
3,54.1891690653492
3,57.226063280064
3,43.9472371393217
3,66.7607762526558
3,59.9004087858019
3,59.7849673967505
3,63.6523176333569
3,56.1371160933943
3,64.788104775684
3,54.3782104372325
3,56.7072528017071
3,40.7284513006906
3,51.3024645215327
3,60.1121399000023
3,62.8171033700534
3,56.3106694131831
3,57.9267499441157
3,54.7431489798965
3,56.8904374930123
3,57.2446226162278
3,42.5129749540213
3,61.00054675372
3,52.4174686563434
3,60.7923939325176
3,66.3765371321869
3,44.0981277129193
3,55.2791146076968
3,34.1471641511418
3,56.6873398449189
3,59.9566169113076
3,59.6897457215363
3,47.0147421867494
3,62.8103787095128
3,24.669962918723
3,49.1584953158559
3,63.5344142127138
3,59.425141020915
3,50.3077082943213
3,62.7015763121682
3,48.8705909327011
3,58.1615061862875
3,62.0617211150583
3,36.1331808265334
3,46.1637916584899
3,57.1435763462902
3,55.1148372305864
3,60.3747402638953
3,49.9321542750588
3,42.259212880258
3,43.8327859652798
3,65.4541157321112
3,47.7018560097082
3,52.1230158437355
3,61.0799472170673
3,58.0983764049944
3,23.0143663024423
3,52.8316163596929
4,63.1370366028841
4,50.9690277818076
4,57.9917701247698
4,61.0684656981256
4,42.9472933949858
4,52.308685549152
4,41.9120116959977
4,48.2186367898476
4,58.4596911582638
4,56.5546340763744
4,43.3432596533979
4,44.2871634045057
4,42.5986835162463
4,34.6764901391741
4,61.3920522121086
4,66.2063723497403
4,59.266931986152
4,44.7224267927344
4,57.3321801713339
4,54.7946543049402
4,50.6900517077618
4,63.9411709841932
4,55.7863503284099
4,48.4992874169574
4,46.9337450944026
4,59.3782749413768
4,63.21280161549
4,37.7079973736636
4,50.1893295903208
4,32.3150988524073
4,49.7729038712676
4,65.9974460197462
4,41.2946194982394
4,48.9247211315654
4,62.9888048600142
4,57.2214030350388
4,56.3124724909842
4,62.5795263197501
4,50.2581516969245
4,56.6010805516205
4,60.7802388301435
4,56.9087511336579
4,30.9564789718759
4,56.137609736694
5,36.3019157246034
5,23.7538971304671
5,28.827927029269
5,37.1802847016452
5,33.0743908915273
5,31.0254107207421
5,33.8237718116796
5,38.5084440450532
5,27.6911113084543
5,31.7548858927311
5,48.2929975712422
5,30.4804315337214
5,32.3394518968661
5,31.5963119899045
5,34.3793924208735
5,24.5377792546851
5,27.601418516536
5,34.4774180673063
5,35.5810970945288
5,30.5317462209122
5,34.5720592619118
5,41.2475554675892
5,35.1617319776114
5,38.0527881310895
5,31.3608636931214
5,33.8195422093285
5,40.7973519633899
5,38.1604849143109
5,36.7090776041246
5,28.7695774401494
5,36.1589017704406
5,34.3487598744549
5,41.8260374252823
5,27.2937215280844
5,30.6976470823269
5,37.3061965458189
5,34.3864083189673
5,33.3363387284953
5,25.6164977172185
5,40.3800814376141
5,35.471288753639
5,39.8596831464572
5,25.2683821597359
5,28.7517226368858
5,24.0374857050365
5,32.6061378250644
5,45.6208849293785
5,32.7043788075085
5,34.1018572635029
5,37.8397143206877
5,34.4966526353487
5,38.2114911851104
5,27.4022154162748
5,34.2239442213103
5,32.346558132407
5,38.8162867629038
5,28.5130590897053
5,40.2811608977638
5,27.8186006737278
5,37.0741682179791
5,41.5268224925535
5,31.5439306597599
5,37.2333516888114
5,31.8368722370384
5,34.4371406527247
5,37.7527349338885
5,32.1753837426151
5,32.2443852855692
5,32.9485403829218
5,35.4645037184119
5,41.1727687654569
5,35.5222610075873
5,26.3140503726638
5,35.930985985046
5,33.2934705768931
5,41.6260866278778
5,38.6394409018831
5,28.1239853389864
5,26.4965786730139
5,32.5692857882071
5,36.5257436066995
5,31.7066286956522
5,25.3794173498564
5,39.9720582149042
5,29.4741486594385
5,28.8564029281442
5,34.4320833690125
5,34.8776427151817
5,41.0835408602468
5,29.498265977897
5,29.5455781294155
5,44.5371111743976
5,39.4617025654945
5,31.7812817072524
5,27.9046200175127
5,33.2413047452556
5,30.7990950647029
5,37.4123972460905
5,27.5663231876861
5,33.1236634169314
5,38.854601351104
5,33.6930995323048
5,36.7789526911488
5,44.3445062888681
5,35.6157178323509
5,35.9199590386453
5,36.2875412541323
5,32.4095777941271
5,29.7061828955751
5,33.5439654863867
5,34.0817750645612
5,37.2295864411288
5,38.430041944364
5,31.8844041264481
5,35.5213772992718
5,33.3916621117613
5,37.891275468144
5,39.2603344325686
5,33.6177804626043
5,32.7356439818601
5,36.2594546766239
5,36.0262144894607
5,33.3597993209136
5,39.3918238311771
5,30.7155368751987
5,30.1778823422532
5,35.3836232187058
5,33.8476942346711
5,37.2078635547779
5,32.9051320114728
5,31.1746989079958
5,35.8742942850108
5,33.4790397417139
5,26.1041762255925
5,39.8153850658301
5,34.6916236111877
5,29.677085948524
5,34.3571072568421
5,37.5778454306294
5,30.7677821070866
5,36.1926244549027
5,24.7305480854565
5,35.6922160751041
5,29.9883377695831
5,38.6961222217483
5,31.3971896720307
5,32.7665392037435
5,23.9465969187059
5,37.2884014025398
5,33.981955984968
5,42.3392822901925
5,38.9645791616799
5,40.4229791250114
5,37.3835742204938
5,29.2961609310104
5,30.4238500465807
5,31.6715522722337
5,34.7306375009699
5,39.200533179038
5,34.0159772041143
5,31.1484126765107
5,34.2864572614666
5,36.2507269479628
5,31.8686930375822
5,29.4636314997434
5,30.6401274697788
5,35.8958266793709
5,29.8941651285613
5,34.6459445994546
5,36.7770093374795
5,36.2732260079915
5,29.724024061939
5,27.4902560684722
5,41.7195780657714
5,36.6764760007379
5,38.2982543313833
5,33.1900213390592
5,31.1973178494599
5,33.8217986690841
5,31.4483531471956
5,36.54485880098
5,33.5853574263508
5,26.0074941449594
5,29.8842250167364
5,26.9399798820333
5,26.1976185553251
5,31.5359870870335
5,33.6296796549798
5,29.215845069272
5,40.0054883961255
5,27.9160387672399
5,26.9694469957105
5,27.8096225824725
5,37.019758842111
5,41.0680736737222
5,31.2621583391807
5,30.8704809642374
5,37.5963385015075
5,28.1394864138779
5,34.7909243262063
5,28.2097853934189
5,37.152369198753
5,26.759327413653
5,32.7606300819834
5,27.9957080758226
5,30.3450258692953
5,36.567921117361
5,38.8923560720367
5,28.0861039385608
5,32.6123358654317
5,26.9277050405145
5,37.296494161669
5,33.3448446129742
5,38.9191636480541
5,36.0055910041277
5,27.2996738224431
5,36.4239393666018
5,36.1740798750807
5,29.7706321886514
5,26.4086742088585
5,36.8082038923439
5,34.6331307093472
5,38.5066785425191
5,28.9842557143763
5,33.0847415680593
5,33.0973567432227
5,32.6522229462298
5,32.4574406637377
5,37.1190854003038
5,39.1979125471683
5,33.7952840436753
5,32.5132894876853
5,35.5548637956947
5,40.9121753103657
5,31.3485571896641
5,26.1615567177786
5,32.1187733945095
5,38.6031396226639
5,29.634465558847
5,23.6438451105053
5,24.0628632400566
5,24.6525717012112
5,40.4769553109839
5,39.4518296749222
5,36.7714286948639
5,38.1545188989576
5,30.4428769799916
5,34.1395180938838
5,34.3053660762558
5,27.9153167867162
5,41.6926864820883
5,37.6244777832841
5,34.3937650663806
5,28.9278171913591
5,28.6443083076984
5,33.7435837734836
5,30.3254246556872
5,40.262526227042
5,33.7335278152124
5,29.2116578252276
5,48.3327279702007
5,29.4436576354305
5,36.1306954191667
5,40.059600528011
5,40.0470471521739
5,29.0606470531726
5,28.6512443463328
5,32.4962464126503
5,33.5826271574259
5,30.5362696934272
5,23.9217478448487
5,35.568220402979
5,36.8583617430307
5,32.8276224165877
5,38.2059178690717
5,33.6880305152822
5,32.0760787601739
5,31.0511593736682
5,28.0871199629777
5,39.7408528824839
5,37.0387782786071
5,26.8011467189747
5,28.9996168423687
5,29.3879864395141
5,35.7396924401751
5,28.7785784579173
5,27.5381829323795
5,38.2102391934715
5,34.3498737372329
5,33.0935277555561
5,33.4827555310738
5,38.067336503248
5,41.0885714569661
5,32.4913634473014
5,39.8173122147768
5,27.4613290798399
5,32.9510852170895
5,29.3102835198382
5,37.8199125370794
5,29.8215190482161
5,33.3638966958897
5,37.5211981467342
5,24.6050402498279
5,33.7400278094136
5,44.3785561990557
5,30.4718666634905
5,31.7472730473951
5,43.7660271063344
5,32.3172016171103
5,30.4005103704268
5,41.2160166535979
5,38.2685785492135
5,26.836856205397
5,36.4203841834305
5,36.779585760824
5,31.2421958894711
5,34.2763526391465
5,36.0891494557895
5,40.8387176833305
5,28.0284434518341
5,42.8541008771459
5,42.4536842331188
5,26.6114054641482
5,38.7040527934539
5,25.7176675878044
5,37.9696284229058
5,28.0673689421593
5,30.3760916434172
5,32.5283310547377
5,32.9954539529276
5,35.4613888792817
5,39.958138371283
5,36.5683719189122
5,37.8824028378351
5,31.8971377296994
5,38.9089492287252
5,37.3463206649015
5,37.730432220767
5,36.6202780495266
5,35.8734995092247
5,35.3263366622863
5,38.0735636368069
5,30.628038715486
5,30.3527866613489
5,27.6389511770424
5,37.9967386723834
5,42.4641441476179
5,31.0232784063306
5,28.3053585092629
5,30.877287103712
5,36.8368591502363
5,33.1699450737559
5,34.4283530632103
5,40.2420102219214
5,24.4156156557435
5,32.3894232109308
5,30.8773017329306
5,33.250376964469
5,37.4889166008781
5,34.9604617171154
5,33.8481219826919
5,39.2322634574244
5,35.0948734043104
5,32.3756897379743
5,32.5462459490178
5,42.9948685553269
5,40.7147806250732
5,34.5601585353631
5,27.6121487334524
5,41.7600140773058
5,35.0657473055127
5,34.9546703427835
5,26.6410897685488
5,30.72879499174
5,25.7317041775828
5,38.601990714276
5,38.3470974415285
5,29.9211998421296
5,37.5915866969407
5,32.4176457660859
5,29.8664680519272
5,36.7879436051317
5,27.5357036284588
5,26.0816950929205
5,31.8181293832413
5,24.5054342014213
5,33.3799269937483
5,25.9601266595616
5,33.6399247457811
5,29.0082884610425
5,31.3231549071863
5,34.8003321282468
5,30.4251170564679
5,27.9868381920302
5,33.9950927722254
5,37.8672913204414
5,40.9392778823271
5,31.2143092434746
5,26.3528726376989
5,32.2451715480353
5,34.8779502505019
5,37.0092465793844
5,39.2465635697983
5,30.2671355005636
5,26.4368955073165
5,30.5313231180807
5,31.1953298716365
5,36.0286330518722
5,31.3389471816378
5,41.8158643980594
5,42.0288696814054
5,40.1988800646115
5,30.0638544511142
5,36.6349933494127
5,29.594586892007
5,31.6893420290716
5,28.6639640632284
5,38.2532756254199
5,24.6300230259747
5,38.7607754906028
5,30.5771497404104
5,44.4725408175971
5,32.4154056947013
5,32.0341842689185
5,32.8100669905643
5,36.2607241719993
5,30.3711078579676
5,29.8997455658238
5,36.6590969010099
5,38.2637183683161
5,31.882980475828
5,27.9191174802092
5,38.5364138469475
5,28.4653048276291
5,28.7782415758846
5,26.0179057253027
5,39.5435815318056
5,29.1858385804094
5,29.4238069182984
5,35.506135655782
5,30.9256030339894
5,30.9156985560822
5,33.8884002826239
5,32.3650738979695
5,44.9465441830457
5,28.812763713506
5,38.8890581444891
5,34.4363754998893
5,34.8012131005286
5,35.7871549469997
5,33.4438187577479
5,30.9570539443695
5,36.8613896487786
5,33.8571238281414
5,34.5138173709028
5,40.548244738994
5,34.2343399857001
5,37.7988268934905
5,39.9353041379949
5,32.8621511119848
5,26.4055061488159
5,43.1241459841115
5,33.8219767486272
5,35.3138109637967
5,33.7831191452696
5,31.5939536889353
5,35.2855799684693
5,29.7908816784059
5,29.6254556302769
5,42.4372193364711
5,28.2179571920209
5,34.4623563487145
5,30.9208255885202
5,39.1138742883984
5,31.1088087461836
5,41.3624090291185
5,35.9118617021989
5,31.9691251346906
5,39.9203732995376
5,44.1973359580184
5,27.9945488280572
5,35.1974050201225
5,39.9448905460829
5,27.5430799884378
5,34.8812792381776
5,34.9970369842288
5,32.796826690832
5,35.7802855251935
5,30.4424953406617
5,33.5908357237096
5,30.9405666593206
5,27.9392961894708
5,42.5083645516259
5,31.7309691688922
5,33.835351437686
5,31.3426494004749
5,24.4581388389408
5,36.3699391777153
5,35.8695001683734
5,36.22373080093
5,41.7424829004492
5,35.9995728590624
5,30.0704667344134
5,28.6303894714781
5,22.6230181863402
5,34.8469282497437
5,35.9345955435393
5,22.3063888466166
5,40.2582967185663
5,27.0557201832915
5,36.7331379883304
5,38.3857673654614
5,31.3884330877794
5,27.3606055314886
5,36.698305200942
5,37.1233947997424
5,37.2244723943537
5,28.3374796533141
5,26.0160276980719
5,30.2997402790298
6,66.8409613035279
6,45.6343102483995
6,62.5652512834029
6,37.2355467589171
6,38.5694603260432
6,60.9530809122676
6,51.2468708460878
6,60.4625989060141
6,60.3957120622084
6,61.1801949630849
6,43.456399206583
6,66.2462144606786
6,63.9852002619637
6,48.5783490330114
6,61.0848037247633
6,51.4089696498151
6,50.3697998106671
6,55.4467807290147
6,52.5313384010149
6,52.7824019911884
6,55.689986273249
6,64.1408216094565
6,53.9178719791573
6,45.506214574714
6,55.2076715015684
6,66.7669473089213
6,58.9609264470417
6,49.6753417703688
6,60.6499694175151
6,62.9417214242428
6,39.3242360192004
6,52.4744209133675
6,51.2849515338869
6,65.7673249184755
6,38.5865272698796
6,64.0997053410578
6,57.780212386873
6,64.081029703154
6,37.5135253066322
6,31.3284026994987
6,50.5290196765939
6,54.8078134939313
6,53.1773752242667
6,53.9615994724643
6,45.7195336517802
6,51.5991562815209
6,41.6196107183259
6,51.8476074719339
6,49.9576179716534
6,62.2811703855168
6,65.9809492228542
6,61.3362150154308
6,54.6386690167412
6,29.1816154045695
6,50.8550154462689
6,61.9370712366241
6,49.0315039277745
6,52.8599113474866
6,57.7384858899231
6,46.208371127313
6,62.1315853754643
6,57.1190354447611
6,63.4715480277359
6,42.2525671929641
6,46.3984937549127
6,51.3650784120307
6,63.8405801769565
6,64.8497018146194
6,51.5516741445379
6,46.5471014675725
6,60.9896833587675
6,49.2106446741885
6,52.6806723731054
6,64.5224078681748
6,47.8821386136115
6,62.6168497259819
6,55.2638507862701
6,48.2907249253821
6,66.3574171114938
6,53.0599450446923
6,50.6001311915851
6,61.9173994536876
6,66.5993373978541
6,45.5009205808378
6,43.0632459889158
6,50.6804662935592
6,40.8819840439865
6,51.6674908646296
6,55.4085863990152
6,62.3745659955243
6,53.3581542665317
6,44.7030854802169
6,61.449822225619
6,64.7310032323262
6,50.1569589110266
6,47.2327906112397
6,52.5940473696243
6,62.6863186587995
6,45.252219772618
6,54.6304301995482
6,40.8042527543389
6,58.8304360404289
6,66.1256421335556
6,56.8823542505257
6,58.017907715654
6,59.0569915640797
6,53.0436518487596
6,40.1102221164229
6,51.5453826130633
6,39.9626220447904
6,58.6637304800091
6,50.1513720087887
6,61.4668424955878
6,59.2966864731386
6,28.142559445737
6,51.1900849557268
6,40.4025153841392
6,21.368926424535
6,50.2014139898429
6,61.0483803318847
6,52.6751642632854
6,44.4890270145471
6,56.620555415943
6,63.3776022599363
6,65.9858470322999
6,55.9494640609787
6,63.3960291572222
6,65.7841583522374
6,49.2666172433575
6,59.9541185146927
6,32.4053538285586
6,51.0613144633323
6,54.3323969796563
6,57.0888233255544
6,60.5151903633386
6,62.832824615457
6,47.7023309607414
6,49.1744626895725
6,57.7744939782983
6,61.215463371508
6,35.0866663312054
6,42.3746843483786
6,57.8977459652236
6,42.8434881923935
6,51.9646660391175
6,48.225829840023
6,49.8334927851894
6,59.5866812814371
6,57.7928650789736
6,50.8488495672143
6,51.6606387666201
6,52.4209141404943
6,59.6802091457228
6,50.7664493959248
6,25.0598661785114
6,40.1057196272514
6,57.9448509141173
6,63.7745129198194
6,56.0741990067279
6,52.9670605280543
6,39.2849634420003
6,49.0498926135872
6,65.0343249491963
6,63.2120106292141
6,63.7415184281879
6,51.5862417373263
6,62.5427149997122
6,60.1292348579703
6,57.7997546157262
6,51.6469629231323
6,51.1522150842528
6,62.2666309755536
6,62.5088878457543
6,55.3667741394273
6,45.7253382044977
6,51.2813393427354
6,57.7575033778591
6,53.3848279698574
6,57.2128945789257
6,34.2872726022779
6,56.2655618498119
6,31.0663494933579
7,34.2708638761207
7,32.2514389683834
7,23.0857076704184
7,33.5388572759712
7,27.4942204007994
7,36.6837675869805
7,31.6776854342222
7,34.4479959647718
7,37.5350901025923
7,30.2211952251469
8,54.4303381517462
8,59.4633500815049
8,54.8160858208189
8,33.5022959426286
8,45.0932631380751
8,58.1045317935682
8,38.9830599269814
8,60.3175686355101
8,64.0867456953937
8,59.9614265873607
8,62.0256645527653
8,54.2719962584369
8,51.7488301692825
8,52.8980713605431
8,50.4291639794885
8,55.8075152435458
8,61.2484875285782
8,41.0544116369018
8,33.5302351083213
8,52.2211781321902
8,51.2942399379143
8,52.0315670721167
8,58.4420030407916
8,60.1590636643648
8,48.6445740957581
8,66.1738356545164
8,64.2133808240739
8,41.1791995521955
8,48.2482663581202
8,47.5114114461119
8,53.3750916687497
8,55.5315855313783
8,50.6823207236478
8,58.8531154611948
8,47.3850570610037
8,49.4134213888269
8,56.9723823309177
8,45.5656304142559
8,60.3131452033598
8,30.3778854530295
8,41.5853162563574
8,44.6101097021838
8,30.732749907241
8,43.5598003252246
8,51.4977317257041
8,64.5941629498863
8,45.4110183351191
8,57.1198165946966
8,66.0272791111568
8,60.9938828277748
8,56.1783937079684
8,54.1276364612079
8,31.4654492118451
8,33.4654672847929
8,59.0211787438568
8,62.7179240624596
8,60.7820869589784
8,65.8897794629555
8,53.988371909164
8,49.2703939862455
8,48.6155928078875
8,54.3923834938466
8,60.4639203284467
8,55.2667702870202
8,40.7926934094282
8,60.054987899515
8,36.8617974299457
8,58.928333772882
8,55.9975425124188
8,44.9326940351635
8,59.1997994317057
8,20.0002176943296
8,48.3250929832912
8,31.2659367197854
8,41.9254060563671
8,59.7218825729773
8,37.9719687189397
8,60.2576209843014
8,25.5243713020874
8,43.5296197238406
8,55.463588548226
8,51.1824896467692
8,39.6593343247348
8,56.8811753821871
8,63.7283616916895
8,45.3021715841974
8,22.5620318607851
8,48.233934400097
8,50.0662981158571
8,51.9538372341468
8,55.2807397307723
8,36.764361682596
8,64.8435297948654
8,65.894540488128
8,53.8050179519668
8,63.0584199635073
8,60.7430141584551
8,42.4288315710468
8,53.1398179608211
8,43.7156333207719
8,40.8338028790858
8,53.8559566159065
8,46.0246602858334
8,63.451627194022
8,62.52187513563
8,44.2943560938338
8,58.0073553385485
8,38.3351950993653
8,65.61152319196
8,65.0622367740717
8,20.8980700096241
8,57.8594524442968
8,50.7889397582058
9,42.9919869705115
9,54.2758965680471
9,63.373151093378
9,51.2598321200826
9,45.9251011885691
9,65.6355778291976
9,44.7172965232051
9,43.3214227417898
9,63.5195582022662
9,50.6189309548268
9,54.7338617923412
9,52.0569378666092
9,62.3927301192307
9,23.0028005826906
9,45.9877516078726
9,59.1347623215518
9,59.5429138787762
9,63.483516158776
9,53.6658191622733
9,25.5296899555192
9,49.3238385167344
9,58.7571790521331
9,35.1746664683415
9,60.9972403750663
9,41.7951913374762
9,63.4909813387803
9,56.7471909304203
9,56.4561445127835
9,62.3159826390656
9,64.0055893490642
9,45.9493061106084
9,28.2520973376377
9,64.5422428056884
9,27.8148755267637
9,58.2702924558501
9,59.430806019314
9,52.3572019824062
9,55.433401501841
9,44.5611551923723
9,54.7546664943097
9,63.4894759052952
9,45.5857512964166
9,47.9935855330485
9,38.161463941102
9,64.9397538065468
9,54.3506867370818
9,58.8780400759286
9,42.1285083113015
9,57.3084824926961
9,59.4525400814688
9,46.1106426808835
9,40.9692882551038
9,60.8966589542545
9,35.8878679346585
9,60.7305656298144
9,63.9660012046245
9,59.924507126631
9,50.4552966387087
9,39.0309456504716
9,39.6428522616687
9,62.3439117427294
9,45.8176896858517
9,57.2943657881356
9,64.3693121413772
9,66.0373195841147
9,50.2429199886606
9,56.1017641901972
9,65.1567816762502
9,60.2709603080181
9,65.6399676027408
9,53.1601422717089
9,63.1757347787774
9,35.4254254845183
9,47.8265193328685
9,53.4558306498045
9,38.7807726725448
9,39.952747780514
9,53.8143014934627
9,51.7627338098036
9,37.8907467380423
9,44.9621110929633
9,59.4601690104219
9,53.575130318195
9,57.8874626826435
9,52.9400522228575
9,61.774990706055
9,39.2046558811019
9,53.3614922829605
9,41.1939244960843
9,56.0684293101834
9,35.5269272422476
9,61.1365501746767
9,63.0233520184086
9,47.9288165897082
9,53.6379153535952
9,45.6284267124398
9,41.3165828569927
9,44.8577369916688
9,45.8748245854569
9,58.0833570825057
9,64.1962728620327
9,55.1498265840273
9,51.9501780467381
9,44.2538124014106
9,29.4295140779752
9,30.3835001259815
9,58.8880634078294
9,48.9818072634053
9,34.3359413382037
9,48.0561984390855
9,66.4959504052761
9,28.0911695214894
9,62.4693123600388
9,61.500032118238
9,59.5220998978799
9,58.2792084859481
9,36.8264465675937
9,53.210094591731
9,48.9337936783765
9,50.419082312041
9,57.5309219003919
9,57.0006399716388
9,58.1075659676813
9,45.4674778873345
9,61.2228037212205
9,41.5170112897996
9,41.0975582440948
9,54.6948677416091
9,64.1056139962543
9,55.0548990581633
9,50.1741438940581
9,60.6952732964374
9,57.9216374690191
9,42.8141132318662
9,52.4066995663443
9,60.2511254330823
9,46.2119294537297
9,42.4100915220231
9,62.9261667848798
9,53.8886343983237
9,53.3119940504645
9,66.4714227775279
9,63.6319321535859
9,62.3031573197516
9,58.400443583991
9,48.7158136545548
9,49.5784300642081
9,46.4471860751448
9,63.2569307070866
9,49.0900208431875
9,55.706341190278
9,64.816194401688
9,57.1899333545385
9,59.1456855686503
9,38.4739190271166
9,54.7415510225448
9,50.4277891523544
9,57.181472552724
9,54.0352456655738
9,63.7288088156619
9,60.1434996781467
9,57.4496236437487
9,61.2537243921224
9,61.2571157715527
9,45.285882173058
9,60.1083300302037
9,63.9665742757082
9,62.3619526234523
9,52.9797538518738
9,53.0133323230279
9,63.3546829479669
9,54.2978796347191
9,33.2642990939279
9,52.8341310109401
9,48.2894515550488
9,61.7892272978705
9,49.4623251831533
9,60.5256703732807
9,57.1582210410828
9,41.8341954367065
9,64.0934752850516
9,58.7446428793482
9,62.2788853799192
9,36.3434185219631
9,52.9563656851938
9,49.55811723617
9,30.916843518502
9,57.9564790860925
9,43.939961033722
9,49.7196602902013
9,66.0518597341767
9,59.7183976707999
9,45.6628657117277
9,40.536943341345
9,55.4228586163838
9,62.2041133191984
9,46.2402315443982
9,38.6177068042968
9,24.2344554138574
9,51.4232107751104
9,43.610981663951
9,46.998641109682
9,46.6367060563347
9,56.8666205271876
9,65.6845074139841
9,40.6813881552797
9,31.6008277551142
9,33.4524490461903
9,52.8472311808313
9,60.8234985819861
9,33.9067443345565
9,52.7752276577904
9,48.287771824877
9,34.0346857128203
9,64.5508249908881
9,35.191911182233
9,55.5474904185595
9,50.2862026979845
9,53.719236628518
9,41.0421967690589
9,45.0457230488856
9,61.702793538625
9,42.5768583457629
9,58.0394469667015
9,49.0114527531732
9,42.6978473264336
9,42.9929319285333
9,51.3159908027871
9,63.0294043339639
9,58.0031448632279
9,51.835930781021
9,47.6432476387004
9,62.0907555428872
9,57.9981253284363
9,61.8132435605199
9,65.5392547507367
9,54.3989617334348
9,50.6600278326035
9,51.9877212697774
9,48.5480931498194
9,66.2690529838442
9,46.887747640103
9,43.6127472618017
9,34.151940706657
10,37.8101507398043
10,50.5835042409941
10,38.3673741673039
10,31.5693210641278
10,37.6630766876226
10,33.9831745784846
10,31.559958906282
10,38.8170674661313
10,45.8127921436349
10,37.4209911155438
10,29.4280439467505
10,36.4236517086293
10,42.649176877855
10,31.3827956050851
10,38.9748107529784
10,52.1663861556384
10,37.6523227133464
10,37.6950265812097
10,45.3571945081211
10,41.3259574421243
10,45.1861965915368
10,38.9678384713218
10,37.0594326643767
10,54.3372875631853
10,44.5590484275027
10,42.6762604686933
10,49.2090203008454
10,44.7855871456895
